series,country,year,key,value
Electricity,Sub-Saharan Africa (IDA & IBRD countries),2007,Oil,3
Electricity,Sub-Saharan Africa (IDA & IBRD countries),2008,Oil,3
Electricity,Sub-Saharan Africa (IDA & IBRD countries),2009,Oil,3
Electricity,Sub-Saharan Africa (IDA & IBRD countries),2010,Oil,2
Electricity,Sub-Saharan Africa (IDA & IBRD countries),2011,Oil,2
Electricity,Sub-Saharan Africa (IDA & IBRD countries),2012,Oil,3
Electricity,Sub-Saharan Africa (IDA & IBRD countries),2013,Oil,3
Electricity,Sub-Saharan Africa (IDA & IBRD countries),2014,Oil,3
Electricity,South Asia (IDA & IBRD),1971,Oil,6
Electricity,South Asia (IDA & IBRD),1972,Oil,7
Electricity,South Asia (IDA & IBRD),1973,Oil,7
Electricity,South Asia (IDA & IBRD),1974,Oil,7
Electricity,South Asia (IDA & IBRD),1975,Oil,7
Electricity,South Asia (IDA & IBRD),1976,Oil,5
Electricity,South Asia (IDA & IBRD),1977,Oil,6
Electricity,South Asia (IDA & IBRD),1978,Oil,5
Electricity,South Asia (IDA & IBRD),1979,Oil,6
Electricity,South Asia (IDA & IBRD),1980,Oil,6
Electricity,South Asia (IDA & IBRD),1981,Oil,6
Electricity,South Asia (IDA & IBRD),1982,Oil,6
Electricity,South Asia (IDA & IBRD),1983,Oil,7
Electricity,South Asia (IDA & IBRD),1984,Oil,7
Electricity,South Asia (IDA & IBRD),1985,Oil,7
Electricity,South Asia (IDA & IBRD),1986,Oil,6
Electricity,South Asia (IDA & IBRD),1987,Oil,6
Electricity,South Asia (IDA & IBRD),1988,Oil,6
Electricity,South Asia (IDA & IBRD),1989,Oil,6
Electricity,South Asia (IDA & IBRD),1990,Oil,6
Electricity,South Asia (IDA & IBRD),1991,Oil,6
Electricity,South Asia (IDA & IBRD),1992,Oil,7
Electricity,South Asia (IDA & IBRD),1993,Oil,7
Electricity,South Asia (IDA & IBRD),1994,Oil,7
Electricity,South Asia (IDA & IBRD),1995,Oil,7
Electricity,South Asia (IDA & IBRD),1996,Oil,8
Electricity,South Asia (IDA & IBRD),1997,Oil,8
Electricity,South Asia (IDA & IBRD),1998,Oil,7
Electricity,South Asia (IDA & IBRD),1999,Oil,8
Electricity,South Asia (IDA & IBRD),2000,Oil,9
Electricity,South Asia (IDA & IBRD),2001,Oil,8
Electricity,South Asia (IDA & IBRD),2002,Oil,8
Electricity,South Asia (IDA & IBRD),2003,Oil,6
Electricity,South Asia (IDA & IBRD),2004,Oil,5
Electricity,South Asia (IDA & IBRD),2005,Oil,6
Electricity,South Asia (IDA & IBRD),2006,Oil,6
Electricity,South Asia (IDA & IBRD),2007,Oil,6
Electricity,South Asia (IDA & IBRD),2008,Oil,6
Electricity,South Asia (IDA & IBRD),2009,Oil,6
Electricity,South Asia (IDA & IBRD),2010,Oil,5
Electricity,South Asia (IDA & IBRD),2011,Oil,5
Electricity,South Asia (IDA & IBRD),2012,Oil,5
Electricity,South Asia (IDA & IBRD),2013,Oil,5
Electricity,South Asia (IDA & IBRD),2014,Oil,5
Electricity,Middle East & North Africa (IDA & IBRD countries),1971,Oil,49
Electricity,Middle East & North Africa (IDA & IBRD countries),1972,Oil,45
Electricity,Middle East & North Africa (IDA & IBRD countries),1973,Oil,49
Electricity,Middle East & North Africa (IDA & IBRD countries),1974,Oil,45
Electricity,Middle East & North Africa (IDA & IBRD countries),1975,Oil,45
Electricity,Middle East & North Africa (IDA & IBRD countries),1976,Oil,44
Electricity,Middle East & North Africa (IDA & IBRD countries),1977,Oil,46
Electricity,Middle East & North Africa (IDA & IBRD countries),1978,Oil,47
Electricity,Middle East & North Africa (IDA & IBRD countries),1979,Oil,48
Electricity,Middle East & North Africa (IDA & IBRD countries),1980,Oil,48
Electricity,Middle East & North Africa (IDA & IBRD countries),1981,Oil,50
Electricity,Middle East & North Africa (IDA & IBRD countries),1982,Oil,50
Electricity,Middle East & North Africa (IDA & IBRD countries),1983,Oil,58
Electricity,Middle East & North Africa (IDA & IBRD countries),1984,Oil,58
Electricity,Middle East & North Africa (IDA & IBRD countries),1985,Oil,60
Electricity,Middle East & North Africa (IDA & IBRD countries),1986,Oil,59
Electricity,Middle East & North Africa (IDA & IBRD countries),1987,Oil,52
Electricity,Middle East & North Africa (IDA & IBRD countries),1988,Oil,51
Electricity,Middle East & North Africa (IDA & IBRD countries),1989,Oil,48
Electricity,Middle East & North Africa (IDA & IBRD countries),1990,Oil,45
Electricity,Middle East & North Africa (IDA & IBRD countries),1991,Oil,45
Electricity,Middle East & North Africa (IDA & IBRD countries),1992,Oil,44
Electricity,Middle East & North Africa (IDA & IBRD countries),1993,Oil,41
Electricity,Middle East & North Africa (IDA & IBRD countries),1994,Oil,40
Electricity,Middle East & North Africa (IDA & IBRD countries),1995,Oil,39
Electricity,Middle East & North Africa (IDA & IBRD countries),1996,Oil,39
Electricity,Middle East & North Africa (IDA & IBRD countries),1997,Oil,38
Electricity,Middle East & North Africa (IDA & IBRD countries),1998,Oil,36
Electricity,Middle East & North Africa (IDA & IBRD countries),1999,Oil,34
Electricity,Middle East & North Africa (IDA & IBRD countries),2000,Oil,35
Electricity,Middle East & North Africa (IDA & IBRD countries),2001,Oil,32
Electricity,Middle East & North Africa (IDA & IBRD countries),2002,Oil,32
Electricity,Middle East & North Africa (IDA & IBRD countries),2003,Oil,28
Electricity,Middle East & North Africa (IDA & IBRD countries),2004,Oil,28
Electricity,Middle East & North Africa (IDA & IBRD countries),2005,Oil,23
Electricity,Middle East & North Africa (IDA & IBRD countries),2006,Oil,23
Electricity,Middle East & North Africa (IDA & IBRD countries),2007,Oil,23
Electricity,Middle East & North Africa (IDA & IBRD countries),2008,Oil,24
Electricity,Middle East & North Africa (IDA & IBRD countries),2009,Oil,23
Electricity,Middle East & North Africa (IDA & IBRD countries),2010,Oil,23
Electricity,Middle East & North Africa (IDA & IBRD countries),2011,Oil,26
Electricity,Middle East & North Africa (IDA & IBRD countries),2012,Oil,26
Electricity,Middle East & North Africa (IDA & IBRD countries),2013,Oil,28
Electricity,Middle East & North Africa (IDA & IBRD countries),2014,Oil,25
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1971,Oil,28
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1972,Oil,28
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1973,Oil,27
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1974,Oil,26
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1975,Oil,25
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1976,Oil,24
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1977,Oil,24
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1978,Oil,25
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1979,Oil,23
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1980,Oil,23
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1981,Oil,23
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1982,Oil,22
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1983,Oil,21
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1984,Oil,19
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1985,Oil,17
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1986,Oil,19
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1987,Oil,18
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1988,Oil,18
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1989,Oil,18
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1990,Oil,15
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1991,Oil,15
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1992,Oil,16
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1993,Oil,14
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1994,Oil,15
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1995,Oil,14
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1996,Oil,14
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1997,Oil,14
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1998,Oil,16
Electricity,Latin America & the Caribbean (IDA & IBRD countries),1999,Oil,16
Electricity,Latin America & the Caribbean (IDA & IBRD countries),2000,Oil,16
Electricity,Latin America & the Caribbean (IDA & IBRD countries),2001,Oil,16
Electricity,Latin America & the Caribbean (IDA & IBRD countries),2002,Oil,14
Electricity,Latin America & the Caribbean (IDA & IBRD countries),2003,Oil,13
Electricity,Latin America & the Caribbean (IDA & IBRD countries),2004,Oil,12
Electricity,Latin America & the Caribbean (IDA & IBRD countries),2005,Oil,12
Electricity,Latin America & the Caribbean (IDA & IBRD countries),2006,Oil,11
Electricity,Latin America & the Caribbean (IDA & IBRD countries),2007,Oil,11
Electricity,Latin America & the Caribbean (IDA & IBRD countries),2008,Oil,11
Electricity,Latin America & the Caribbean (IDA & IBRD countries),2009,Oil,11
Electricity,Latin America & the Caribbean (IDA & IBRD countries),2010,Oil,10
Electricity,Latin America & the Caribbean (IDA & IBRD countries),2011,Oil,10
Electricity,Latin America & the Caribbean (IDA & IBRD countries),2012,Oil,11
Electricity,Latin America & the Caribbean (IDA & IBRD countries),2013,Oil,10
Electricity,Latin America & the Caribbean (IDA & IBRD countries),2014,Oil,9
Electricity,Thailand,1971,Oil,53
Electricity,Thailand,1972,Oil,66
Electricity,Thailand,1973,Oil,69
Electricity,Thailand,1974,Oil,62
Electricity,Thailand,1975,Oil,55
Electricity,Thailand,1976,Oil,59
Electricity,Thailand,1977,Oil,67
Electricity,Thailand,1978,Oil,79
Electricity,Thailand,1979,Oil,66
Electricity,Thailand,1980,Oil,81
Electricity,Thailand,1981,Oil,59
Electricity,Thailand,1982,Oil,35
Electricity,Thailand,1983,Oil,38
Electricity,Thailand,1984,Oil,30
Electricity,Thailand,1985,Oil,14
Electricity,Thailand,1986,Oil,13
Electricity,Thailand,1987,Oil,7
Electricity,Thailand,1988,Oil,9
Electricity,Thailand,1989,Oil,12
Electricity,Thailand,1990,Oil,23
Electricity,Thailand,1991,Oil,25
Electricity,Thailand,1992,Oil,26
Electricity,Thailand,1993,Oil,28
Electricity,Thailand,1994,Oil,29
Electricity,Thailand,1995,Oil,30
Electricity,Thailand,1996,Oil,28
Electricity,Thailand,1997,Oil,23
Electricity,Thailand,1998,Oil,20
Electricity,Thailand,1999,Oil,17
Electricity,Thailand,2000,Oil,10
Electricity,Thailand,2001,Oil,2
Electricity,Thailand,2002,Oil,2
Electricity,Thailand,2003,Oil,2
Electricity,Thailand,2004,Oil,6
Electricity,Thailand,2005,Oil,6
Electricity,Thailand,2006,Oil,6
Electricity,Thailand,2007,Oil,2
Electricity,Thailand,2008,Oil,1
Electricity,Thailand,2009,Oil,0
Electricity,Thailand,2010,Oil,0
Electricity,Thailand,2011,Oil,1
Electricity,Thailand,2012,Oil,1
Electricity,Thailand,2013,Oil,0
Electricity,Thailand,2014,Oil,0
Electricity,Togo,1971,Oil,50
Electricity,Togo,1972,Oil,62
Electricity,Togo,1973,Oil,62
Electricity,Togo,1974,Oil,42
Electricity,Togo,1975,Oil,30
Electricity,Togo,1976,Oil,36
Electricity,Togo,1977,Oil,26
Electricity,Togo,1978,Oil,27
Electricity,Togo,1979,Oil,64
Electricity,Togo,1980,Oil,25
Electricity,Togo,1981,Oil,28
Electricity,Togo,1982,Oil,26
Electricity,Togo,1983,Oil,65
Electricity,Togo,1984,Oil,74
Electricity,Togo,1985,Oil,31
Electricity,Togo,1986,Oil,28
Electricity,Togo,1987,Oil,31
Electricity,Togo,1988,Oil,36
Electricity,Togo,1989,Oil,25
Electricity,Togo,1990,Oil,39
Electricity,Togo,1991,Oil,31
Electricity,Togo,1992,Oil,23
Electricity,Togo,1993,Oil,20
Electricity,Togo,1994,Oil,40
Electricity,Togo,1995,Oil,17
Electricity,Togo,1996,Oil,20
Electricity,Togo,1997,Oil,35
Electricity,Togo,1998,Oil,42
Electricity,Togo,1999,Oil,51
Electricity,Togo,2000,Oil,42
Electricity,Togo,2001,Oil,59
Electricity,Togo,2002,Oil,42
Electricity,Togo,2003,Oil,29
Electricity,Togo,2004,Oil,55
Electricity,Togo,2005,Oil,59
Electricity,Togo,2006,Oil,57
Electricity,Togo,2007,Oil,47
Electricity,Togo,2008,Oil,24
Electricity,Togo,2009,Oil,25
Electricity,Togo,2010,Oil,45
Electricity,Togo,2011,Oil,13
Electricity,Togo,2012,Oil,15
Electricity,Togo,2013,Oil,18
Electricity,Togo,2014,Oil,13
Electricity,East Asia & Pacific (IDA & IBRD countries),1971,Oil,16
Electricity,East Asia & Pacific (IDA & IBRD countries),1972,Oil,22
Electricity,East Asia & Pacific (IDA & IBRD countries),1973,Oil,27
Electricity,East Asia & Pacific (IDA & IBRD countries),1974,Oil,25
Electricity,East Asia & Pacific (IDA & IBRD countries),1975,Oil,27
Electricity,East Asia & Pacific (IDA & IBRD countries),1976,Oil,33
Electricity,East Asia & Pacific (IDA & IBRD countries),1977,Oil,29
Electricity,East Asia & Pacific (IDA & IBRD countries),1978,Oil,29
Electricity,East Asia & Pacific (IDA & IBRD countries),1979,Oil,32
Electricity,East Asia & Pacific (IDA & IBRD countries),1980,Oil,34
Electricity,East Asia & Pacific (IDA & IBRD countries),1981,Oil,31
Electricity,East Asia & Pacific (IDA & IBRD countries),1982,Oil,28
Electricity,East Asia & Pacific (IDA & IBRD countries),1983,Oil,26
Electricity,East Asia & Pacific (IDA & IBRD countries),1984,Oil,23
Electricity,East Asia & Pacific (IDA & IBRD countries),1985,Oil,17
Electricity,East Asia & Pacific (IDA & IBRD countries),1986,Oil,15
Electricity,East Asia & Pacific (IDA & IBRD countries),1987,Oil,14
Electricity,East Asia & Pacific (IDA & IBRD countries),1988,Oil,14
Electricity,East Asia & Pacific (IDA & IBRD countries),1989,Oil,13
Electricity,East Asia & Pacific (IDA & IBRD countries),1990,Oil,13
Electricity,East Asia & Pacific (IDA & IBRD countries),1991,Oil,12
Electricity,East Asia & Pacific (IDA & IBRD countries),1992,Oil,12
Electricity,East Asia & Pacific (IDA & IBRD countries),1993,Oil,12
Electricity,East Asia & Pacific (IDA & IBRD countries),1994,Oil,9
Electricity,East Asia & Pacific (IDA & IBRD countries),1995,Oil,9
Electricity,East Asia & Pacific (IDA & IBRD countries),1996,Oil,8
Electricity,East Asia & Pacific (IDA & IBRD countries),1997,Oil,8
Electricity,East Asia & Pacific (IDA & IBRD countries),1998,Oil,8
Electricity,East Asia & Pacific (IDA & IBRD countries),1999,Oil,6
Electricity,East Asia & Pacific (IDA & IBRD countries),2000,Oil,5
Electricity,East Asia & Pacific (IDA & IBRD countries),2001,Oil,4
Electricity,East Asia & Pacific (IDA & IBRD countries),2002,Oil,4
Electricity,East Asia & Pacific (IDA & IBRD countries),2003,Oil,4
Electricity,East Asia & Pacific (IDA & IBRD countries),2004,Oil,4
Electricity,East Asia & Pacific (IDA & IBRD countries),2005,Oil,3
Electricity,East Asia & Pacific (IDA & IBRD countries),2006,Oil,2
Electricity,East Asia & Pacific (IDA & IBRD countries),2007,Oil,2
Electricity,East Asia & Pacific (IDA & IBRD countries),2008,Oil,1
Electricity,East Asia & Pacific (IDA & IBRD countries),2009,Oil,1
Electricity,East Asia & Pacific (IDA & IBRD countries),2010,Oil,1
Electricity,East Asia & Pacific (IDA & IBRD countries),2011,Oil,1
Electricity,East Asia & Pacific (IDA & IBRD countries),2012,Oil,0
Electricity,East Asia & Pacific (IDA & IBRD countries),2013,Oil,0
Electricity,East Asia & Pacific (IDA & IBRD countries),2014,Oil,0
Electricity,Syrian Arab Republic,1971,Oil,96
Electricity,Syrian Arab Republic,1972,Oil,95
Electricity,Syrian Arab Republic,1973,Oil,98
Electricity,Syrian Arab Republic,1974,Oil,80
Electricity,Syrian Arab Republic,1975,Oil,62
Electricity,Syrian Arab Republic,1976,Oil,36
Electricity,Syrian Arab Republic,1977,Oil,14
Electricity,Syrian Arab Republic,1978,Oil,23
Electricity,Syrian Arab Republic,1979,Oil,29
Electricity,Syrian Arab Republic,1980,Oil,31
Electricity,Syrian Arab Republic,1981,Oil,40
Electricity,Syrian Arab Republic,1982,Oil,48
Electricity,Syrian Arab Republic,1983,Oil,57
Electricity,Syrian Arab Republic,1984,Oil,49
Electricity,Syrian Arab Republic,1985,Oil,52
Electricity,Syrian Arab Republic,1986,Oil,57
Electricity,Syrian Arab Republic,1987,Oil,57
Electricity,Syrian Arab Republic,1988,Oil,60
Electricity,Syrian Arab Republic,1989,Oil,54
Electricity,Syrian Arab Republic,1990,Oil,55
Electricity,Syrian Arab Republic,1991,Oil,44
Electricity,Syrian Arab Republic,1992,Oil,45
Electricity,Syrian Arab Republic,1993,Oil,48
Electricity,Syrian Arab Republic,1994,Oil,55
Electricity,Syrian Arab Republic,1995,Oil,53
Electricity,Syrian Arab Republic,1996,Oil,53
Electricity,Syrian Arab Republic,1997,Oil,53
Electricity,Syrian Arab Republic,1998,Oil,54
Electricity,Syrian Arab Republic,1999,Oil,54
Electricity,Syrian Arab Republic,2000,Oil,50
Electricity,Syrian Arab Republic,2001,Oil,45
Electricity,Syrian Arab Republic,2002,Oil,45
Electricity,Syrian Arab Republic,2003,Oil,41
Electricity,Syrian Arab Republic,2004,Oil,45
Electricity,Syrian Arab Republic,2005,Oil,50
Electricity,Syrian Arab Republic,2006,Oil,51
Electricity,Syrian Arab Republic,2007,Oil,59
Electricity,Syrian Arab Republic,2008,Oil,61
Electricity,Syrian Arab Republic,2009,Oil,50
Electricity,Syrian Arab Republic,2010,Oil,39
Electricity,Syrian Arab Republic,2011,Oil,38
Electricity,Syrian Arab Republic,2012,Oil,38
Electricity,Syrian Arab Republic,2013,Oil,27
Electricity,Syrian Arab Republic,2014,Oil,22
Electricity,Sweden,1971,Oil,21
Electricity,Sweden,1972,Oil,22
Electricity,Sweden,1973,Oil,19
Electricity,Sweden,1974,Oil,19
Electricity,Sweden,1975,Oil,12
Electricity,Sweden,1976,Oil,17
Electricity,Sweden,1977,Oil,17
Electricity,Sweden,1978,Oil,11
Electricity,Sweden,1979,Oil,13
Electricity,Sweden,1980,Oil,10
Electricity,Sweden,1981,Oil,4
Electricity,Sweden,1982,Oil,3
Electricity,Sweden,1983,Oil,1
Electricity,Sweden,1984,Oil,1
Electricity,Sweden,1985,Oil,2
Electricity,Sweden,1986,Oil,2
Electricity,Sweden,1987,Oil,1
Electricity,Sweden,1988,Oil,1
Electricity,Sweden,1989,Oil,1
Electricity,Sweden,1990,Oil,0
Electricity,Sweden,1991,Oil,1
Electricity,Sweden,1992,Oil,1
Electricity,Sweden,1993,Oil,2
Electricity,Sweden,1994,Oil,2
Electricity,Sweden,1995,Oil,2
Electricity,Sweden,1996,Oil,5
Electricity,Sweden,1997,Oil,2
Electricity,Sweden,1998,Oil,2
Electricity,Sweden,1999,Oil,2
Electricity,Sweden,2000,Oil,1
Electricity,Sweden,2001,Oil,1
Electricity,Sweden,2002,Oil,2
Electricity,Sweden,2003,Oil,2
Electricity,Sweden,2004,Oil,1
Electricity,Sweden,2005,Oil,0
Electricity,Sweden,2006,Oil,1
Electricity,Sweden,2007,Oil,0
Electricity,Sweden,2008,Oil,0
Electricity,Sweden,2009,Oil,0
Electricity,Sweden,2010,Oil,1
Electricity,Sweden,2011,Oil,0
Electricity,Sweden,2012,Oil,0
Electricity,Sweden,2013,Oil,0
Electricity,Sweden,2014,Oil,0
Electricity,Slovak Republic,1971,Oil,15
Electricity,Slovak Republic,1972,Oil,14
Electricity,Slovak Republic,1973,Oil,17
Electricity,Slovak Republic,1974,Oil,21
Electricity,Slovak Republic,1975,Oil,24
Electricity,Slovak Republic,1976,Oil,24
Electricity,Slovak Republic,1977,Oil,32
Electricity,Slovak Republic,1978,Oil,32
Electricity,Slovak Republic,1979,Oil,29
Electricity,Slovak Republic,1980,Oil,17
Electricity,Slovak Republic,1981,Oil,12
Electricity,Slovak Republic,1982,Oil,8
Electricity,Slovak Republic,1983,Oil,10
Electricity,Slovak Republic,1984,Oil,8
Electricity,Slovak Republic,1985,Oil,7
Electricity,Slovak Republic,1986,Oil,5
Electricity,Slovak Republic,1987,Oil,5
Electricity,Slovak Republic,1988,Oil,5
Electricity,Slovak Republic,1989,Oil,4
Electricity,Slovak Republic,1990,Oil,6
Electricity,Slovak Republic,1991,Oil,10
Electricity,Slovak Republic,1992,Oil,6
Electricity,Slovak Republic,1993,Oil,6
Electricity,Slovak Republic,1994,Oil,3
Electricity,Slovak Republic,1995,Oil,2
Electricity,Slovak Republic,1996,Oil,4
Electricity,Slovak Republic,1997,Oil,2
Electricity,Slovak Republic,1998,Oil,4
Electricity,Slovak Republic,1999,Oil,1
Electricity,Slovak Republic,2000,Oil,0
Electricity,Slovak Republic,2001,Oil,2
Electricity,Slovak Republic,2002,Oil,2
Electricity,Slovak Republic,2003,Oil,2
Electricity,Slovak Republic,2004,Oil,2
Electricity,Slovak Republic,2005,Oil,2
Electricity,Slovak Republic,2006,Oil,2
Electricity,Slovak Republic,2007,Oil,2
Electricity,Slovak Republic,2008,Oil,2
Electricity,Slovak Republic,2009,Oil,2
Electricity,Slovak Republic,2010,Oil,2
Electricity,Slovak Republic,2011,Oil,2
Electricity,Slovak Republic,2012,Oil,1
Electricity,Slovak Republic,2013,Oil,1
Electricity,Slovak Republic,2014,Oil,1
Electricity,Small states,1971,Oil,20
Electricity,Small states,1972,Oil,20
Electricity,Small states,1973,Oil,20
Electricity,Small states,1974,Oil,19
Electricity,Small states,1975,Oil,16
Electricity,Small states,1976,Oil,16
